,sent_id,Word,TAG
40643,1758,up,content
40644,1758,being,content
40645,1758,the,content
40646,1758,next,content
40647,1758,president,content
40648,1758,has,O
40649,1758,the,O
40650,1758,chance,O
40651,1758,to,cue
40652,1758,be,cue
40653,1758,considered,cue
40654,1758,a,content
40655,1758,TRUE,content
40656,1758,'',content
40657,1758,genius,content
40658,1758,'',content
40659,1758,if,O
40660,1758,he,O
40661,1758,or,O
40662,1758,she,O
40663,1758,tackles,O
40664,1758,the,O
40665,1758,issue,O
40666,1758,in,O
40667,1758,a,O
40668,1758,meaningful,O
40669,1758,and,O
40670,1758,sensible,O
40671,1758,way,O
40672,1758,.,O
40673,1759,Flynn,source
40674,1759,says,cue
40675,1759,Trump,content
40676,1759,`,content
40677,1759,absolutely,content
40678,1759,right,content
40679,1759,',content
40680,1759,in,content
40681,1759,saying,content
40682,1759,generals,content
40683,1759,reduced,content
40684,1759,to,content
40685,1759,rubble,content
40686,1759,.,O
40687,1760,Retired,source
40688,1760,Lt.,source
40689,1760,Gen.,source
40690,1760,Michael,source
40691,1760,Flynn,source
40692,1760,said,cue
40693,1760,Donald,content
40694,1760,Trump,content
40695,1760,was,content
40696,1760,``,content
40697,1760,absolutely,content
40698,1760,right,content
40699,1760,'',content
40700,1760,when,content
40701,1760,he,content
40702,1760,said,content
40703,1760,Wednesday,content
40704,1760,night,content
40705,1760,that,content
40706,1760,under,content
40707,1760,President,content
40708,1760,Barack,content
40709,1760,Obama,content
40710,1760,",",content
40711,1760,``,content
40712,1760,the,content
40713,1760,generals,content
40714,1760,have,content
40715,1760,been,content
40716,1760,reduced,content
40717,1760,to,content
40718,1760,rubble,content
40719,1760,.,content
40720,1760,'',content
40721,1761,``,content
40722,1761,He,content
40723,1761,'s,content
40724,1761,absolutely,content
40725,1761,right,content
40726,1761,.,content
40727,1762,There,content
40728,1762,'s,content
40729,1762,a,content
40730,1762,severe,content
40731,1762,disconnect,content
40732,1762,between,content
40733,1762,this,content
40734,1762,White,content
40735,1762,House,content
40736,1762,and,content
40737,1762,frankly,content
40738,1762,the,content
40739,1762,president,content
40740,1762,and,content
40741,1762,our,content
40742,1762,military,content
40743,1762,",",content
40744,1762,'',content
40745,1762,Flynn,source
40746,1762,",",source
40747,1762,a,source
40748,1762,top,source
40749,1762,Trump,source
40750,1762,surrogate,source
40751,1762,",",source
40752,1762,said,cue
40753,1762,Thursday,cue
40754,1762,morning,cue
40755,1762,on,O
40756,1762,Fox,O
40757,1762,News,O
40758,1762,'s,O
40759,1762,``,O
40760,1762,Fox,O
40761,1762,and,O
40762,1762,Friends,O
40763,1762,.,O
40764,1762,'',O
40765,1763,``,content
40766,1763,I,content
40767,1763,mean,content
40768,1763,",",content
40769,1763,there,content
40770,1763,'s,content
40771,1763,a,content
40772,1763,lot,content
40773,1763,of,content
40774,1763,frustration,content
40775,1763,within,content
40776,1763,the,content
40777,1763,ranks,content
40778,1763,and,content
40779,1763,there,content
40780,1763,'s,content
40781,1763,a,content
40782,1763,lot,content
40783,1763,of,content
40784,1763,frustration,content
40785,1763,I,content
40786,1763,know,content
40787,1763,in,content
40788,1763,the,content
40789,1763,senior,content
40790,1763,leadership,content
40791,1763,about,content
40792,1763,what,content
40793,1763,we,content
40794,1763,'re,content
40795,1763,not,content
40796,1763,able,content
40797,1763,to,content
40798,1763,do,content
40799,1763,.,content
40800,1763,'',content
40801,1764,Trump,O
40802,1764,'s,O
40803,1764,comments,O
40804,1764,",",O
40805,1764,which,O
40806,1764,came,O
40807,1764,during,O
40808,1764,an,cue
40809,1764,answer,cue
40810,1764,about,cue
40811,1764,how,content
40812,1764,he,content
40813,1764,would,content
40814,1764,combat,content
40815,1764,the,content
40816,1764,Islamic,content
40817,1764,State,content
40818,1764,during,O
40819,1764,NBC,O
40820,1764,'s,O
40821,1764,commander,O
40822,1764,in,O
40823,1764,chief,O
40824,1764,forum,O
40825,1764,",",O
40826,1764,have,O
40827,1764,drawn,O
40828,1764,scrutiny,O
40829,1764,from,O
40830,1764,some,O
40831,1764,who,source
40832,1764,saw,cue
40833,1764,the,content
40834,1764,comment,content
40835,1764,as,content
40836,1764,a,content
40837,1764,dig,content
40838,1764,at,content
40839,1764,America,content
40840,1764,'s,content
40841,1764,military,content
40842,1764,.,O
40843,1765,Hillary,source
40844,1765,Clinton,source
40845,1765,'s,source
40846,1765,campaign,source
40847,1765,manager,source
40848,1765,Robby,source
40849,1765,Mook,source
40850,1765,said,cue
40851,1765,as,content
40852,1765,much,content
40853,1765,in,O
40854,1765,an,O
40855,1765,interview,O
40856,1765,earlier,O
40857,1765,Thursday,O
40858,1765,morning,O
40859,1765,",",O
40860,1765,arguing,cue
40861,1765,that,content
40862,1765,Trump,content
40863,1765,``,content
40864,1765,lashed,content
40865,1765,out,content
40866,1765,at,content
40867,1765,our,content
40868,1765,nation,content
40869,1765,'s,content
40870,1765,generals,content
40871,1765,when,content
40872,1765,he,content
40873,1765,was,content
40874,1765,asked,content
40875,1765,for,content
40876,1765,details,content
40877,1765,.,content
40878,1765,'',content
40879,1766,But,O
40880,1766,Flynn,source
40881,1766,said,cue
40882,1766,Trump,content
40883,1766,has,content
40884,1766,``,content
40885,1766,enormous,content
40886,1766,respect,content
40887,1766,'',content
40888,1766,for,content
40889,1766,the,content
40890,1766,military,content
40891,1766,and,content
40892,1766,his,content
40893,1766,rubble,content
40894,1766,comment,content
40895,1766,was,content
40896,1766,instead,content
40897,1766,an,content
40898,1766,expression,content
40899,1766,of,content
40900,1766,frustration,content
40901,1766,with,content
40902,1766,the,content
40903,1766,strategy,content
40904,1766,the,content
40905,1766,U.S.,content
40906,1766,has,content
40907,1766,taken,content
40908,1766,in,content
40909,1766,its,content
40910,1766,battle,content
40911,1766,against,content
40912,1766,the,content
40913,1766,Islamic,content
40914,1766,State,content
40915,1766,.,O
40916,1767,``,content
40917,1767,I,content
40918,1767,mean,content
40919,1767,",",content
40920,1767,there,content
40921,1767,'s,content
40922,1767,no,content
40923,1767,enemy,content
40924,1767,that,content
40925,1767,'s,content
40926,1767,unbeatable,content
40927,1767,.,content
40928,1768,And,content
40929,1768,what,content
40930,1768,we,content
40931,1768,have,content
40932,1768,right,content
40933,1768,now,content
40934,1768,",",content
40935,1768,is,content
40936,1768,we,content
40937,1768,have,content
40938,1768,over,content
40939,1768,four-and-a-half,content
40940,1768,",",content
40941,1768,five,content
40942,1768,years,content
40943,1768,of,content
40944,1768,fighting,content
40945,1768,ISIS,content
40946,1768,now,content
40947,1768,as,content
40948,1768,though,content
40949,1768,they,content
40950,1768,'re,content
40951,1768,some,content
40952,1768,unbeatable,content
40953,1768,enemy,content
40954,1768,.,content
40955,1769,There,content
40956,1769,'s,content
40957,1769,",",content
40958,1769,again,content
40959,1769,",",content
40960,1769,an,content
40961,1769,enormous,content
40962,1769,frustration,content
40963,1769,",",content
40964,1769,'',content
40965,1769,Flynn,source
40966,1769,said,cue
40967,1769,.,O
40968,1770,``,content
40969,1770,Donald,content
40970,1770,Trump,content
40971,1770,has,content
40972,1770,enormous,content
40973,1770,respect,content
40974,1770,for,content
40975,1770,our,content
40976,1770,military,content
40977,1770,",",content
40978,1770,for,content
40979,1770,our,content
40980,1770,military,content
40981,1770,leaders,content
40982,1770,and,content
40983,1770,he,content
40984,1770,also,content
40985,1770,said,content
40986,1770,last,content
40987,1770,night,content
40988,1770,for,content
40989,1770,our,content
40990,1770,intelligence,content
40991,1770,professionals,content
40992,1770,.,content
40993,1771,I,content
40994,1771,know,content
40995,1771,I,content
40996,1771,have,content
40997,1771,been,content
40998,1771,in,content
40999,1771,a,content
41000,1771,couple,content
41001,1771,of,content
41002,1771,these,content
41003,1771,intelligence,content
41004,1771,briefings,content
41005,1771,that,content
41006,1771,have,content
41007,1771,been,content
41008,1771,in,content
41009,1771,stark,content
41010,1771,contrast,content
41011,1771,to,content
41012,1771,the,content
41013,1771,policy,content
41014,1771,decisions,content
41015,1771,we,content
41016,1771,are,content
41017,1771,seeing,content
41018,1771,coming,content
41019,1771,out,content
41020,1771,of,content
41021,1771,this,content
41022,1771,White,content
41023,1771,House,content
41024,1771,.,content
41025,1772,So,content
41026,1772,this,content
41027,1772,is,content
41028,1772,a,content
41029,1772,very,content
41030,1772,dangerous,content
41031,1772,time,content
41032,1772,.,content
41033,1772,'',content
41034,1773,Former,source
41035,1773,DNC,source
41036,1773,chairman,source
41037,1773,calls,cue
41038,1773,for,cue
41039,1773,Clinton,content
41040,1773,contingency,content
41041,1773,plan,content
41042,1773,.,O
41043,1774,A,source
41044,1774,former,source
41045,1774,Democratic,source
41046,1774,National,source
41047,1774,Committee,source
41048,1774,chairman,source
41049,1774,says,cue
41050,1774,President,content
41051,1774,Barack,content
41052,1774,Obama,content
41053,1774,and,content
41054,1774,the,content
41055,1774,party,content
41056,1774,'s,content
41057,1774,congressional,content
41058,1774,leaders,content
41059,1774,should,content
41060,1774,immediately,content
41061,1774,come,content
41062,1774,up,content
41063,1774,with,content
41064,1774,a,content
41065,1774,process,content
41066,1774,to,content
41067,1774,identify,content
41068,1774,a,content
41069,1774,potential,content
41070,1774,successor,content
41071,1774,candidate,content
41072,1774,for,content
41073,1774,Hillary,content
41074,1774,Clinton,content
41075,1774,for,content
41076,1774,the,content
41077,1774,off-chance,content
41078,1774,a,content
41079,1774,health,content
41080,1774,emergency,content
41081,1774,forces,content
41082,1774,her,content
41083,1774,out,content
41084,1774,of,content
41085,1774,the,content
41086,1774,race,content
41087,1774,.,O
41088,1775,``,content
41089,1775,Now,content
41090,1775,is,content
41091,1775,the,content
41092,1775,time,content
41093,1775,for,content
41094,1775,all,content
41095,1775,good,content
41096,1775,political,content
41097,1775,leaders,content
41098,1775,to,content
41099,1775,come,content
41100,1775,to,content
41101,1775,the,content
41102,1775,aid,content
41103,1775,of,content
41104,1775,their,content
41105,1775,party,content
41106,1775,",",content
41107,1775,'',content
41108,1775,said,cue
41109,1775,Don,source
41110,1775,Fowler,source
41111,1775,",",source
41112,1775,who,source
41113,1775,helmed,source
41114,1775,the,source
41115,1775,DNC,source
41116,1775,from,source
41117,1775,1995,source
41118,1775,to,source
41119,1775,1997,source
41120,1775,",",source
41121,1775,during,source
41122,1775,Bill,source
41123,1775,Clinton,source
41124,1775,'s,source
41125,1775,presidency,source
41126,1775,",",source
41127,1775,and,source
41128,1775,has,source
41129,1775,backed,source
41130,1775,Hillary,source
41131,1775,Clinton,source
41132,1775,since,source
41133,1775,her,source
41134,1775,2008,source
41135,1775,presidential,source
41136,1775,bid,source
41137,1775,.,O
41138,1776,``,content
41139,1776,I,content
41140,1776,think,content
41141,1776,the,content
41142,1776,plan,content
41143,1776,should,content
41144,1776,be,content
41145,1776,developed,content
41146,1776,by,content
41147,1776,6,content
41148,1776,o'clock,content
41149,1776,this,content
41150,1776,afternoon,content
41151,1776,.,content
41152,1776,'',content
41153,1777,Fowler,source
41154,1777,said,cue
41155,1777,he,content
41156,1777,expects,content
41157,1777,Clinton,content
41158,1777,to,content
41159,1777,fully,content
41160,1777,recover,content
41161,1777,from,content
41162,1777,her,content
41163,1777,bout,content
41164,1777,with,content
41165,1777,pneumonia,content
41166,1777,",",O
41167,1777,which,O
41168,1777,forced,O
41169,1777,her,O
41170,1777,to,O
41171,1777,leave,O
41172,1777,a,O
41173,1777,Sept.,O
41174,1777,11,O
41175,1777,memorial,O
41176,1777,event,O
41177,1777,early,O
41178,1777,and,O
41179,1777,cancel,O
41180,1777,an,O
41181,1777,early-week,O
41182,1777,fundraising,O
41183,1777,swing,O
41184,1777,.,O
41185,1778,But,O
41186,1778,he,source
41187,1778,said,cue
41188,1778,the,content
41189,1778,Democratic,content
41190,1778,Party,content
41191,1778,would,content
41192,1778,be,content
41193,1778,mistaken,content
41194,1778,to,content
41195,1778,proceed,content
41196,1778,without,content
41197,1778,a,content
41198,1778,contingency,content
41199,1778,plan,content
41200,1778,.,O
41201,1779,The,source
41202,1779,party,source
41203,1779,'s,source
41204,1779,existing,source
41205,1779,rules,source
41206,1779,empower,cue
41207,1779,the,content
41208,1779,DNC,content
41209,1779,to,content
41210,1779,name,content
41211,1779,a,content
41212,1779,replacement,content
41213,1779,candidate,content
41214,1779,but,O
41215,1779,include,O
41216,1779,few,O
41217,1779,guidelines,O
41218,1779,or,O
41219,1779,parameters,O
41220,1779,.,O
41221,1780,``,content
41222,1780,It,content
41223,1780,'s,content
41224,1780,something,content
41225,1780,you,content
41226,1780,would,content
41227,1780,be,content
41228,1780,a,content
41229,1780,fool,content
41230,1780,not,content
41231,1780,to,content
41232,1780,prepare,content
41233,1780,for,content
41234,1780,",",content
41235,1780,'',content
41236,1780,he,source
41237,1780,said,cue
41238,1780,in,cue
41239,1780,an,cue
41240,1780,interview,cue
41241,1780,on,cue
41242,1780,Monday,cue
41243,1780,.,O
41244,1781,He,source
41245,1781,added,cue
41246,1781,a,cue
41247,1781,note,cue
41248,1781,of,cue
41249,1781,caution,content
41250,1781,",",O
41251,1781,should,O
41252,1781,Clinton,O
41253,1781,attempt,O
41254,1781,an,O
41255,1781,expeditious,O
41256,1781,return,O
41257,1781,to,O
41258,1781,the,O
41259,1781,campaign,O
41260,1781,trail,O
41261,1781,.,O
41262,1782,``,content
41263,1782,She,content
41264,1782,better,content
41265,1782,get,content
41266,1782,well,content
41267,1782,before,content
41268,1782,she,content
41269,1782,gets,content
41270,1782,back,content
41271,1782,out,content
41272,1782,there,content
41273,1782,because,content
41274,1782,if,content
41275,1782,she,content
41276,1782,gets,content
41277,1782,back,content
41278,1782,out,content
41279,1782,there,content
41280,1782,too,content
41281,1782,soon,content
41282,1782,",",content
41283,1782,it,content
41284,1782,might,content
41285,1782,happen,content
41286,1782,again,content
41287,1782,",",content
41288,1782,'',content
41289,1782,he,source
41290,1782,said,cue
41291,1782,.,O
41292,1783,Fowler,source
41293,1783,noted,cue
41294,1783,that,content
41295,1783,at,content
41296,1783,one,content
41297,1783,of,content
41298,1783,his,content
41299,1783,first-ever,content
41300,1783,DNC,content
41301,1783,meetings,content
41302,1783,",",content
41303,1783,in,content
41304,1783,1972,content
41305,1783,",",content
41306,1783,he,content
41307,1783,supported,content
41308,1783,a,content
41309,1783,decision,content
41310,1783,to,content
41311,1783,nominate,content
41312,1783,Sargent,content
41313,1783,Shriver,content
41314,1783,--,content
41315,1783,a,content
41316,1783,member,content
41317,1783,of,content
41318,1783,the,content
41319,1783,Kennedy,content
41320,1783,clan,content
41321,1783,--,content
41322,1783,to,content
41323,1783,replace,content
41324,1783,Thomas,content
41325,1783,Eagleton,content
41326,1783,as,content
41327,1783,George,content
41328,1783,McGovern,content
41329,1783,'s,content
41330,1783,vice,content
41331,1783,presidential,content
41332,1783,nominee,content
41333,1783,",",O
41334,1783,the,O
41335,1783,only,O
41336,1783,time,O
41337,1783,either,O
41338,1783,major,O
41339,1783,party,O
41340,1783,has,O
41341,1783,replaced,O
41342,1783,one,O
41343,1783,of,O
41344,1783,its,O
41345,1783,two,O
41346,1783,national,O
41347,1783,nominees,O
41348,1783,.,O
41349,1784,Though,content
41350,1784,that,content
41351,1784,transition,content
41352,1784,was,content
41353,1784,relatively,content
41354,1784,seamless,content
41355,1784,",",O
41356,1784,he,source
41357,1784,said,cue
41358,1784,",",O
41359,1784,replacing,content
41360,1784,Clinton,content
41361,1784,would,content
41362,1784,be,content
41363,1784,much,content
41364,1784,more,content
41365,1784,acrimonious,content
41366,1784,and,content
41367,1784,could,content
41368,1784,lead,content
41369,1784,to,content
41370,1784,intense,content
41371,1784,lobbying,content
41372,1784,by,content
41373,1784,loyalists,content
41374,1784,to,content
41375,1784,Joe,content
41376,1784,Biden,content
41377,1784,and,content
41378,1784,Bernie,content
41379,1784,Sanders,content
41380,1784,.,O
41381,1785,That,content
41382,1785,'s,content
41383,1785,why,content
41384,1785,",",O
41385,1785,he,source
41386,1785,argued,cue
41387,1785,",",O
41388,1785,the,content
41389,1785,party,content
41390,1785,should,content
41391,1785,be,content
41392,1785,prepared,content
41393,1785,.,O
41394,1786,``,content
41395,1786,This,content
41396,1786,is,content
41397,1786,a,content
41398,1786,different,content
41399,1786,time,content
41400,1786,",",content
41401,1786,with,content
41402,1786,a,content
41403,1786,lot,content
41404,1786,more,content
41405,1786,people,content
41406,1786,who,content
41407,1786,like,content
41408,1786,to,content
41409,1786,express,content
41410,1786,themselves,content
41411,1786,and,content
41412,1786,perhaps,content
41413,1786,wrest,content
41414,1786,control,content
41415,1786,",",content
41416,1786,'',content
41417,1786,he,source
41418,1786,said,cue
41419,1786,.,O
41420,1787,``,content
41421,1787,I,content
41422,1787,'m,content
41423,1787,sure,content
41424,1787,some,content
41425,1787,of,content
41426,1787,the,content
41427,1787,Sanders,content
41428,1787,people,content
41429,1787,would,content
41430,1787,want,content
41431,1787,to,content
41432,1787,get,content
41433,1787,into,content
41434,1787,play,content
41435,1787,and,content
41436,1787,some,content
41437,1787,of,content
41438,1787,the,content
41439,1787,Biden,content
41440,1787,people,content
41441,1787,.,content
41442,1788,I,content
41443,1788,think,content
41444,1788,you,content
41445,1788,'re,content
41446,1788,likely,content
41447,1788,to,content
41448,1788,have,content
41449,1788,at,content
41450,1788,least,content
41451,1788,discussions,content
41452,1788,and,content
41453,1788,perhaps,content
41454,1788,controversy,content
41455,1788,.,content
41456,1788,'',content
41457,1789,The,source
41458,1789,Clinton,source
41459,1789,campaign,source
41460,1789,and,source
41461,1789,DNC,source
41462,1789,did,cue
41463,1789,not,cue
41464,1789,immediately,cue
41465,1789,respond,cue
41466,1789,to,content
41467,1789,requests,content
41468,1789,for,content
41469,1789,comment,content
41470,1789,.,O
41471,1790,Interim,source
41472,1790,DNC,source
41473,1790,Chairwoman,source
41474,1790,Donna,source
41475,1790,Brazile,source
41476,1790,said,cue
41477,1790,Sunday,O
41478,1790,that,content
41479,1790,she,content
41480,1790,'s,content
41481,1790,glad,content
41482,1790,Clinton,content
41483,1790,appeared,content
41484,1790,to,content
41485,1790,be,content
41486,1790,feeling,content
41487,1790,better,content
41488,1790,and,content
41489,1790,looks,content
41490,1790,forward,content
41491,1790,to,content
41492,1790,``,content
41493,1790,seeing,content
41494,1790,her,content
41495,1790,back,content
41496,1790,out,content
41497,1790,on,content
41498,1790,the,content
41499,1790,campaign,content
41500,1790,trail,content
41501,1790,and,content
41502,1790,continuing,content
41503,1790,on,content
41504,1790,the,content
41505,1790,path,content
41506,1790,to,content
41507,1790,victory,content
41508,1790,.,content
41509,1790,'',content
41510,1791,Former,source
41511,1791,Pennsylvania,source
41512,1791,Gov.,source
41513,1791,Ed,source
41514,1791,Rendell,source
41515,1791,",",source
41516,1791,who,source
41517,1791,served,source
41518,1791,as,source
41519,1791,general,source
41520,1791,chairman,source
41521,1791,of,source
41522,1791,the,source
41523,1791,DNC,source
41524,1791,during,source
41525,1791,the,source
41526,1791,2000,source
41527,1791,election,source
41528,1791,",",source
41529,1791,agreed,cue
41530,1791,that,content
41531,1791,the,content
41532,1791,party,content
41533,1791,'s,content
41534,1791,vacancy,content
41535,1791,rules,content
41536,1791,should,content
41537,1791,be,content
41538,1791,modernized,content
41539,1791,",",O
41540,1791,but,O
41541,1791,he,source
41542,1791,said,cue
41543,1791,that,content
41544,1791,discussion,content
41545,1791,should,content
41546,1791,wait,content
41547,1791,until,content
41548,1791,after,content
41549,1791,the,content
41550,1791,election,content
41551,1791,.,O
41552,1792,``,content
41553,1792,There,content
41554,1792,is,content
41555,1792,absolutely,content
41556,1792,no,content
41557,1792,chance,content
41558,1792,Hillary,content
41559,1792,Clinton,content
41560,1792,will,content
41561,1792,withdraw,content
41562,1792,from,content
41563,1792,running,content
41564,1792,for,content
41565,1792,the,content
41566,1792,presidency,content
41567,1792,",",content
41568,1792,'',content
41569,1792,he,source
41570,1792,said,cue
41571,1792,in,cue
41572,1792,a,cue
41573,1792,phone,cue
41574,1792,interview,cue
41575,1792,.,O
41576,1793,Rendell,source
41577,1793,",",source
41578,1793,a,source
41579,1793,Clinton,source
41580,1793,surrogate,source
41581,1793,",",source
41582,1793,said,cue
41583,1793,he,content
41584,1793,'d,content
41585,1793,battled,content
41586,1793,through,content
41587,1793,three,content
41588,1793,bouts,content
41589,1793,of,content
41590,1793,walking,content
41591,1793,pneumonia,content
41592,1793,in,content
41593,1793,his,content
41594,1793,gubernatorial,content
41595,1793,campaigns,content
41596,1793,and,O
41597,1793,called,cue
41598,1793,it,content
41599,1793,a,content
41600,1793,common,content
41601,1793,ailment,content
41602,1793,during,content
41603,1793,grueling,content
41604,1793,bids,content
41605,1793,for,content
41606,1793,office,content
41607,1793,.,O
41608,1794,He,source
41609,1794,added,cue
41610,1794,that,content
41611,1794,Clinton,content
41612,1794,is,content
41613,1794,likely,content
41614,1794,to,content
41615,1794,put,content
41616,1794,to,content
41617,1794,rest,content
41618,1794,any,content
41619,1794,concerns,content
41620,1794,about,content
41621,1794,her,content
41622,1794,health,content
41623,1794,when,content
41624,1794,she,content
41625,1794,appears,content
41626,1794,alongside,content
41627,1794,Trump,content
41628,1794,at,content
41629,1794,the,content
41630,1794,debates,content
41631,1794,.,O
41632,1795,``,content
41633,1795,When,content
41634,1795,Hillary,content
41635,1795,Clinton,content
41636,1795,participates,content
41637,1795,in,content
41638,1795,three,content
41639,1795,debates,content
41640,1795,",",content
41641,1795,stands,content
41642,1795,on,content
41643,1795,her,content
41644,1795,feet,content
41645,1795,for,content
41646,1795,90,content
41647,1795,minutes,content
41648,1795,in,content
41649,1795,all,content
41650,1795,of,content
41651,1795,those,content
41652,1795,debates,content
41653,1795,...,content
41654,1795,it,content
41655,1795,will,content
41656,1795,dispel,content
41657,1795,any,content
41658,1795,remaining,content
41659,1795,doubts,content
41660,1795,that,content
41661,1795,any,content
41662,1795,Americans,content
41663,1795,have,content
41664,1795,about,content
41665,1795,her,content
41666,1795,physical,content
41667,1795,fitness,content
41668,1795,to,content
41669,1795,serve,content
41670,1795,",",content
41671,1795,'',content
41672,1795,he,source
41673,1795,said,cue
41674,1795,.,O
41675,1796,Rendell,source
41676,1796,noted,cue
41677,1796,that,content
41678,1796,Ronald,content
41679,1796,Reagan,content
41680,1796,appeared,content
41681,1796,unsteady,content
41682,1796,in,content
41683,1796,his,content
41684,1796,first,content
41685,1796,debate,content
41686,1796,against,content
41687,1796,Walter,content
41688,1796,Mondale,content
41689,1796,in,content
41690,1796,1984,content
41691,1796,",",content
41692,1796,and,content
41693,1796,some,content
41694,1796,speculated,content
41695,1796,about,content
41696,1796,his,content
41697,1796,health,content
41698,1796,at,content
41699,1796,the,content
41700,1796,time,content
41701,1796,.,O
41702,1797,But,content
41703,1797,by,content
41704,1797,the,content
41705,1797,second,content
41706,1797,debate,content
41707,1797,",",content
41708,1797,he,content
41709,1797,had,content
41710,1797,bounced,content
41711,1797,back,content
41712,1797,.,O
41713,1798,``,content
41714,1798,He,content
41715,1798,performed,content
41716,1798,100,content
41717,1798,percent,content
41718,1798,",",content
41719,1798,was,content
41720,1798,at,content
41721,1798,the,content
41722,1798,top,content
41723,1798,of,content
41724,1798,his,content
41725,1798,game,content
41726,1798,",",content
41727,1798,'',content
41728,1798,Rendell,source
41729,1798,recalled,cue
41730,1798,",",O
41731,1798,suggesting,cue
41732,1798,the,content
41733,1798,second,content
41734,1798,debate,content
41735,1798,erased,content
41736,1798,all,content
41737,1798,memory,content
41738,1798,of,content
41739,1798,his,content
41740,1798,first,content
41741,1798,performance,content
41742,1798,.,O
41743,1799,Reagan,O
41744,1799,went,O
41745,1799,on,O
41746,1799,to,O
41747,1799,win,O
41748,1799,that,O
41749,1799,year,O
41750,1799,in,O
41751,1799,a,O
41752,1799,landslide,O
41753,1799,.,O
41754,1800,There,O
41755,1800,are,O
41756,1800,still,O
41757,1800,plenty,cue
41758,1800,of,cue
41759,1800,unknowns,cue
41760,1800,about,cue
41761,1800,Clinton,content
41762,1800,'s,content
41763,1800,bout,content
41764,1800,with,content
41765,1800,pneumonia,content
41766,1800,",",O
41767,1800,following,O
41768,1800,her,O
41769,1800,near-collapse,O
41770,1800,after,O
41771,1800,leaving,O
41772,1800,Sunday,O
41773,1800,'s,O
41774,1800,Sept.,O
41775,1800,11,O
41776,1800,memorial,O
41777,1800,service,O
41778,1800,in,O
41779,1800,New,O
41780,1800,York,O
41781,1800,City,O
41782,1800,.,O
41783,1801,But,O
41784,1801,if,O
41785,1801,her,O
41786,1801,ailment,O
41787,1801,were,O
41788,1801,to,O
41789,1801,persist,O
41790,1801,and,O
41791,1801,prevent,O
41792,1801,Clinton,O
41793,1801,from,O
41794,1801,continuing,O
41795,1801,as,O
41796,1801,a,O
41797,1801,candidate,O
41798,1801,",",O
41799,1801,it,O
41800,1801,would,O
41801,1801,trigger,O
41802,1801,an,O
41803,1801,obscure,O
41804,1801,Democratic,O
41805,1801,Party,O
41806,1801,mechanism,O
41807,1801,that,O
41808,1801,would,O
41809,1801,plunge,O
41810,1801,the,O
41811,1801,presidential,O
41812,1801,race,O
41813,1801,into,O
41814,1801,turmoil,O
41815,1801,.,O
41816,1802,It,O
41817,1802,'s,O
41818,1802,an,O
41819,1802,extremely,O
41820,1802,unlikely,O
41821,1802,scenario,O
41822,1802,;,O
41823,1802,Clinton,source
41824,1802,'s,source
41825,1802,team,source
41826,1802,says,cue
41827,1802,she,content
41828,1802,'ll,content
41829,1802,continue,content
41830,1802,her,content
41831,1802,march,content
41832,1802,toward,content
41833,1802,Election,content
41834,1802,Day,content
41835,1802,later,content
41836,1802,this,content
41837,1802,week,content
41838,1802,.,O
41839,1803,In,O
41840,1803,addition,O
41841,1803,",",O
41842,1803,the,content
41843,1803,campaign,content
41844,1803,plans,content
41845,1803,to,content
41846,1803,make,content
41847,1803,more,content
41848,1803,detailed,content
41849,1803,medical,content
41850,1803,records,content
41851,1803,available,content
41852,1803,soon,content
41853,1803,",",O
41854,1803,a,source
41855,1803,spokesman,source
41856,1803,announced,cue
41857,1803,Monday,O
41858,1803,morning,O
41859,1803,.,O
41860,1804,But,O
41861,1804,just,O
41862,1804,as,O
41863,1804,Trump,O
41864,1804,'s,O
41865,1804,late-summer,O
41866,1804,swoon,O
41867,1804,had,O
41868,1804,Republicans,source
41869,1804,wondering,cue
41870,1804,about,cue
41871,1804,his,content
41872,1804,ability,content
41873,1804,to,content
41874,1804,continue,content
41875,1804,his,content
41876,1804,campaign,content
41877,1804,",",O
41878,1804,Clinton,O
41879,1804,'s,O
41880,1804,sudden,O
41881,1804,health,O
41882,1804,care,O
41883,1804,scare,O
41884,1804,has,O
41885,1804,skittish,source
41886,1804,Democrats,source
41887,1804,contemplating,cue
41888,1804,contingencies,content
41889,1804,as,O
41890,1804,well,O
41891,1804,.,O
41892,1805,If,O
41893,1805,Clinton,O
41894,1805,could,O
41895,1805,not,O
41896,1805,physically,O
41897,1805,continue,O
41898,1805,her,O
41899,1805,candidacy,O
41900,1805,",",O
41901,1805,she,O
41902,1805,would,O
41903,1805,have,O
41904,1805,to,O
41905,1805,voluntarily,O
41906,1805,cede,O
41907,1805,her,O
41908,1805,nomination,O
41909,1805,",",O
41910,1805,creating,O
41911,1805,a,O
41912,1805,vacancy,O
41913,1805,at,O
41914,1805,the,O
41915,1805,top,O
41916,1805,of,O
41917,1805,the,O
41918,1805,national,O
41919,1805,ticket,O
41920,1805,.,O
41921,1806,If,O
41922,1806,she,O
41923,1806,did,O
41924,1806,",",O
41925,1806,party,O
41926,1806,procedures,O
41927,1806,give,O
41928,1806,the,source
41929,1806,chair,source
41930,1806,of,source
41931,1806,the,source
41932,1806,DNC,source
41933,1806,authority,O
41934,1806,to,cue
41935,1806,call,cue
41936,1806,a,content
41937,1806,``,content
41938,1806,special,content
41939,1806,meeting,content
41940,1806,'',content
41941,1806,to,content
41942,1806,vote,content
41943,1806,on,content
41944,1806,a,content
